"scenario","predictor","Block","BlockRho","True","FG","Model","Estimate","Bias","nobs","run_number"
"scenarioB","X_21","weak",0.3,0,NA,"LASSO",0,0,200,72
"scenarioB","X_22","strong",0.6,0,NA,"LASSO",0,0,200,72
"scenarioB","X_23","strong",0.6,0,NA,"LASSO",0,0,200,72
"scenarioB","X_24","strong",0.6,0,NA,"LASSO",0,0,200,72
"scenarioB","X_25","strong",0.6,0,NA,"LASSO",0,0,200,72
"scenarioB","X_1","strong",0.6,0.4,0.326621460979038,"SSL",0.328949052017768,-0.0710509479822319,200,73
"scenarioB","X_2","strong",0.6,-0.5,-0.417570563161853,"SSL",0,0.5,200,73
"scenarioB","X_3","weak",0.3,0.6,0.719779741699171,"SSL",0.626681307573304,0.0266813075733041,200,73
"scenarioB","X_4","weak",0.3,0.75,0.684137154963868,"SSL",0.631018637823716,-0.118981362176284,200,73
"scenarioB","X_5","indep",0,-0.8,-0.747816105030216,"SSL",-0.620975392668062,0.179024607331938,200,73
"scenarioB","X_6","indep",0,0,NA,"SSL",0,0,200,73
"scenarioB","X_7","indep",0,0,NA,"SSL",0,0,200,73
"scenarioB","X_8","indep",0,0,NA,"SSL",0,0,200,73
"scenarioB","X_9","indep",0,0,NA,"SSL",0,0,200,73
"scenarioB","X_10","indep",0,0,NA,"SSL",0.163141969444533,0.163141969444533,200,73
"scenarioB","X_11","indep",0,0,NA,"SSL",0,0,200,73
"scenarioB","X_12","indep",0,0,NA,"SSL",0,0,200,73
"scenarioB","X_13","indep",0,0,NA,"SSL",0,0,200,73
"scenarioB","X_14","indep",0,0,NA,"SSL",0,0,200,73
"scenarioB","X_15","indep",0,0,NA,"SSL",0,0,200,73
"scenarioB","X_16","indep",0,0,NA,"SSL",0,0,200,73
"scenarioB","X_17","indep",0,0,NA,"SSL",0,0,200,73
"scenarioB","X_18","weak",0.3,0,NA,"SSL",0,0,200,73
"scenarioB","X_19","weak",0.3,0,NA,"SSL",0,0,200,73
"scenarioB","X_20","weak",0.3,0,NA,"SSL",0,0,200,73
"scenarioB","X_21","weak",0.3,0,NA,"SSL",0,0,200,73
"scenarioB","X_22","strong",0.6,0,NA,"SSL",-0.169198479264606,-0.169198479264606,200,73
"scenarioB","X_23","strong",0.6,0,NA,"SSL",-0.35776597747135,-0.35776597747135,200,73
"scenarioB","X_24","strong",0.6,0,NA,"SSL",0,0,200,73
"scenarioB","X_25","strong",0.6,0,NA,"SSL",0,0,200,73
"scenarioB","X_1","strong",0.6,0.4,0.326621460979038,"LASSO",0.192904009592796,-0.207095990407204,200,73
"scenarioB","X_2","strong",0.6,-0.5,-0.417570563161853,"LASSO",0,0.5,200,73
"scenarioB","X_3","weak",0.3,0.6,0.719779741699171,"LASSO",0.557379913225004,-0.0426200867749964,200,73
"scenarioB","X_4","weak",0.3,0.75,0.684137154963868,"LASSO",0.562471142465545,-0.187528857534455,200,73
"scenarioB","X_5","indep",0,-0.8,-0.747816105030216,"LASSO",-0.560061051715863,0.239938948284137,200,73
"scenarioB","X_6","indep",0,0,NA,"LASSO",0,0,200,73
"scenarioB","X_7","indep",0,0,NA,"LASSO",0,0,200,73
"scenarioB","X_8","indep",0,0,NA,"LASSO",0,0,200,73
"scenarioB","X_9","indep",0,0,NA,"LASSO",0,0,200,73
"scenarioB","X_10","indep",0,0,NA,"LASSO",0.114663238332014,0.114663238332014,200,73
"scenarioB","X_11","indep",0,0,NA,"LASSO",0,0,200,73
"scenarioB","X_12","indep",0,0,NA,"LASSO",0,0,200,73
"scenarioB","X_13","indep",0,0,NA,"LASSO",0,0,200,73
"scenarioB","X_14","indep",0,0,NA,"LASSO",0,0,200,73
"scenarioB","X_15","indep",0,0,NA,"LASSO",0,0,200,73
"scenarioB","X_16","indep",0,0,NA,"LASSO",0,0,200,73
"scenarioB","X_17","indep",0,0,NA,"LASSO",0,0,200,73
"scenarioB","X_18","weak",0.3,0,NA,"LASSO",0,0,200,73
"scenarioB","X_19","weak",0.3,0,NA,"LASSO",0.0361590659431233,0.0361590659431233,200,73
"scenarioB","X_20","weak",0.3,0,NA,"LASSO",0.0829437864283076,0.0829437864283076,200,73
"scenarioB","X_21","weak",0.3,0,NA,"LASSO",0,0,200,73
"scenarioB","X_22","strong",0.6,0,NA,"LASSO",-0.114031993238401,-0.114031993238401,200,73
"scenarioB","X_23","strong",0.6,0,NA,"LASSO",-0.230808801320725,-0.230808801320725,200,73
"scenarioB","X_24","strong",0.6,0,NA,"LASSO",0,0,200,73
"scenarioB","X_25","strong",0.6,0,NA,"LASSO",0,0,200,73
"scenarioB","X_1","strong",0.6,0.4,0.610503107576681,"SSL",0.421291794694924,0.021291794694924,200,74
"scenarioB","X_2","strong",0.6,-0.5,-0.811096681434053,"SSL",-0.624015709967091,-0.124015709967091,200,74
"scenarioB","X_3","weak",0.3,0.6,0.538098824820119,"SSL",0.461922016508147,-0.138077983491853,200,74
"scenarioB","X_4","weak",0.3,0.75,1.11357437158482,"SSL",0.972132608704762,0.222132608704762,200,74
"scenarioB","X_5","indep",0,-0.8,-1.02505754630533,"SSL",-0.895897214170641,-0.0958972141706411,200,74
"scenarioB","X_6","indep",0,0,NA,"SSL",0,0,200,74
"scenarioB","X_7","indep",0,0,NA,"SSL",0,0,200,74
"scenarioB","X_8","indep",0,0,NA,"SSL",0,0,200,74
"scenarioB","X_9","indep",0,0,NA,"SSL",0,0,200,74
"scenarioB","X_10","indep",0,0,NA,"SSL",0,0,200,74
"scenarioB","X_11","indep",0,0,NA,"SSL",0,0,200,74
"scenarioB","X_12","indep",0,0,NA,"SSL",0,0,200,74
"scenarioB","X_13","indep",0,0,NA,"SSL",0,0,200,74
"scenarioB","X_14","indep",0,0,NA,"SSL",0,0,200,74
"scenarioB","X_15","indep",0,0,NA,"SSL",0,0,200,74
"scenarioB","X_16","indep",0,0,NA,"SSL",0,0,200,74
"scenarioB","X_17","indep",0,0,NA,"SSL",0,0,200,74
"scenarioB","X_18","weak",0.3,0,NA,"SSL",0,0,200,74
"scenarioB","X_19","weak",0.3,0,NA,"SSL",0,0,200,74
"scenarioB","X_20","weak",0.3,0,NA,"SSL",0,0,200,74
"scenarioB","X_21","weak",0.3,0,NA,"SSL",0,0,200,74
"scenarioB","X_22","strong",0.6,0,NA,"SSL",0,0,200,74
"scenarioB","X_23","strong",0.6,0,NA,"SSL",0,0,200,74
"scenarioB","X_24","strong",0.6,0,NA,"SSL",0,0,200,74
"scenarioB","X_25","strong",0.6,0,NA,"SSL",0,0,200,74
"scenarioB","X_1","strong",0.6,0.4,0.610503107576681,"LASSO",0.300327880026009,-0.0996721199739913,200,74
"scenarioB","X_2","strong",0.6,-0.5,-0.811096681434053,"LASSO",-0.458130199468631,0.0418698005313686,200,74
"scenarioB","X_3","weak",0.3,0.6,0.538098824820119,"LASSO",0.429238436519514,-0.170761563480486,200,74
"scenarioB","X_4","weak",0.3,0.75,1.11357437158482,"LASSO",0.88835150852544,0.13835150852544,200,74
"scenarioB","X_5","indep",0,-0.8,-1.02505754630533,"LASSO",-0.784704165551698,0.0152958344483022,200,74
"scenarioB","X_6","indep",0,0,NA,"LASSO",0,0,200,74
"scenarioB","X_7","indep",0,0,NA,"LASSO",0,0,200,74
"scenarioB","X_8","indep",0,0,NA,"LASSO",0,0,200,74
"scenarioB","X_9","indep",0,0,NA,"LASSO",0,0,200,74
"scenarioB","X_10","indep",0,0,NA,"LASSO",0,0,200,74
"scenarioB","X_11","indep",0,0,NA,"LASSO",0,0,200,74
"scenarioB","X_12","indep",0,0,NA,"LASSO",0,0,200,74
"scenarioB","X_13","indep",0,0,NA,"LASSO",0.0329734484250061,0.0329734484250061,200,74
"scenarioB","X_14","indep",0,0,NA,"LASSO",0,0,200,74
"scenarioB","X_15","indep",0,0,NA,"LASSO",0,0,200,74
"scenarioB","X_16","indep",0,0,NA,"LASSO",0.122052022860898,0.122052022860898,200,74
"scenarioB","X_17","indep",0,0,NA,"LASSO",0,0,200,74
"scenarioB","X_18","weak",0.3,0,NA,"LASSO",0,0,200,74
"scenarioB","X_19","weak",0.3,0,NA,"LASSO",0,0,200,74
"scenarioB","X_20","weak",0.3,0,NA,"LASSO",0,0,200,74
"scenarioB","X_21","weak",0.3,0,NA,"LASSO",0,0,200,74
"scenarioB","X_22","strong",0.6,0,NA,"LASSO",0,0,200,74
"scenarioB","X_23","strong",0.6,0,NA,"LASSO",-0.104103803698897,-0.104103803698897,200,74
"scenarioB","X_24","strong",0.6,0,NA,"LASSO",0,0,200,74
"scenarioB","X_25","strong",0.6,0,NA,"LASSO",0,0,200,74
"scenarioB","X_1","strong",0.6,0.4,0.394849231630802,"SSL",0.261883992226345,-0.138116007773655,200,75
"scenarioB","X_2","strong",0.6,-0.5,-0.535491709143761,"SSL",-0.383829293992817,0.116170706007183,200,75
"scenarioB","X_3","weak",0.3,0.6,0.61339898865065,"SSL",0.53583118068443,-0.0641688193155696,200,75
"scenarioB","X_4","weak",0.3,0.75,0.860524589171171,"SSL",0.772156647591147,0.0221566475911472,200,75
"scenarioB","X_5","indep",0,-0.8,-0.944749905449125,"SSL",-0.815900486827005,-0.0159004868270051,200,75
"scenarioB","X_6","indep",0,0,NA,"SSL",0,0,200,75
"scenarioB","X_7","indep",0,0,NA,"SSL",0,0,200,75
"scenarioB","X_8","indep",0,0,NA,"SSL",0,0,200,75
"scenarioB","X_9","indep",0,0,NA,"SSL",0,0,200,75
"scenarioB","X_10","indep",0,0,NA,"SSL",0,0,200,75
"scenarioB","X_11","indep",0,0,NA,"SSL",0,0,200,75
"scenarioB","X_12","indep",0,0,NA,"SSL",0,0,200,75
"scenarioB","X_13","indep",0,0,NA,"SSL",0,0,200,75
"scenarioB","X_14","indep",0,0,NA,"SSL",0,0,200,75
"scenarioB","X_15","indep",0,0,NA,"SSL",0,0,200,75
"scenarioB","X_16","indep",0,0,NA,"SSL",0,0,200,75
"scenarioB","X_17","indep",0,0,NA,"SSL",0,0,200,75
"scenarioB","X_18","weak",0.3,0,NA,"SSL",0,0,200,75
"scenarioB","X_19","weak",0.3,0,NA,"SSL",0,0,200,75
"scenarioB","X_20","weak",0.3,0,NA,"SSL",0,0,200,75
"scenarioB","X_21","weak",0.3,0,NA,"SSL",0,0,200,75
"scenarioB","X_22","strong",0.6,0,NA,"SSL",0,0,200,75
"scenarioB","X_23","strong",0.6,0,NA,"SSL",0,0,200,75
"scenarioB","X_24","strong",0.6,0,NA,"SSL",0,0,200,75
"scenarioB","X_25","strong",0.6,0,NA,"SSL",0,0,200,75
"scenarioB","X_1","strong",0.6,0.4,0.394849231630802,"LASSO",0,-0.4,200,75
"scenarioB","X_2","strong",0.6,-0.5,-0.535491709143761,"LASSO",-0.0726042991128551,0.427395700887145,200,75
"scenarioB","X_3","weak",0.3,0.6,0.61339898865065,"LASSO",0.407769528196145,-0.192230471803855,200,75
"scenarioB","X_4","weak",0.3,0.75,0.860524589171171,"LASSO",0.557766256828959,-0.192233743171041,200,75
"scenarioB","X_5","indep",0,-0.8,-0.944749905449125,"LASSO",-0.551145543566383,0.248854456433617,200,75
"scenarioB","X_6","indep",0,0,NA,"LASSO",0,0,200,75
"scenarioB","X_7","indep",0,0,NA,"LASSO",0,0,200,75
"scenarioB","X_8","indep",0,0,NA,"LASSO",0,0,200,75
"scenarioB","X_9","indep",0,0,NA,"LASSO",0,0,200,75
"scenarioB","X_10","indep",0,0,NA,"LASSO",0,0,200,75
"scenarioB","X_11","indep",0,0,NA,"LASSO",0,0,200,75
"scenarioB","X_12","indep",0,0,NA,"LASSO",0,0,200,75
"scenarioB","X_13","indep",0,0,NA,"LASSO",0,0,200,75
"scenarioB","X_14","indep",0,0,NA,"LASSO",0,0,200,75
"scenarioB","X_15","indep",0,0,NA,"LASSO",0,0,200,75
"scenarioB","X_16","indep",0,0,NA,"LASSO",0,0,200,75
"scenarioB","X_17","indep",0,0,NA,"LASSO",0,0,200,75
"scenarioB","X_18","weak",0.3,0,NA,"LASSO",0,0,200,75
"scenarioB","X_19","weak",0.3,0,NA,"LASSO",0,0,200,75
"scenarioB","X_20","weak",0.3,0,NA,"LASSO",0,0,200,75
"scenarioB","X_21","weak",0.3,0,NA,"LASSO",0,0,200,75
"scenarioB","X_22","strong",0.6,0,NA,"LASSO",0,0,200,75
"scenarioB","X_23","strong",0.6,0,NA,"LASSO",0,0,200,75
"scenarioB","X_24","strong",0.6,0,NA,"LASSO",0,0,200,75
"scenarioB","X_25","strong",0.6,0,NA,"LASSO",0,0,200,75
"scenarioB","X_1","strong",0.6,0.4,0.398511356334176,"SSL",0,-0.4,200,76
"scenarioB","X_2","strong",0.6,-0.5,-0.602002809347206,"SSL",-0.266672669479078,0.233327330520922,200,76
"scenarioB","X_3","weak",0.3,0.6,0.59767969470428,"SSL",0.524556168710106,-0.0754438312898938,200,76
"scenarioB","X_4","weak",0.3,0.75,0.8934077376054,"SSL",0.74300484403599,-0.00699515596400968,200,76
"scenarioB","X_5","indep",0,-0.8,-0.836932022180328,"SSL",-0.707524075857294,0.0924759241427058,200,76
"scenarioB","X_6","indep",0,0,NA,"SSL",0,0,200,76
"scenarioB","X_7","indep",0,0,NA,"SSL",0,0,200,76
"scenarioB","X_8","indep",0,0,NA,"SSL",0,0,200,76
"scenarioB","X_9","indep",0,0,NA,"SSL",0,0,200,76
"scenarioB","X_10","indep",0,0,NA,"SSL",0,0,200,76
"scenarioB","X_11","indep",0,0,NA,"SSL",0,0,200,76
"scenarioB","X_12","indep",0,0,NA,"SSL",0,0,200,76
"scenarioB","X_13","indep",0,0,NA,"SSL",0,0,200,76
"scenarioB","X_14","indep",0,0,NA,"SSL",0,0,200,76
"scenarioB","X_15","indep",0,0,NA,"SSL",0,0,200,76
"scenarioB","X_16","indep",0,0,NA,"SSL",0,0,200,76
"scenarioB","X_17","indep",0,0,NA,"SSL",0,0,200,76
"scenarioB","X_18","weak",0.3,0,NA,"SSL",0,0,200,76
"scenarioB","X_19","weak",0.3,0,NA,"SSL",0,0,200,76
"scenarioB","X_20","weak",0.3,0,NA,"SSL",0,0,200,76
"scenarioB","X_21","weak",0.3,0,NA,"SSL",0,0,200,76
"scenarioB","X_22","strong",0.6,0,NA,"SSL",0,0,200,76
"scenarioB","X_23","strong",0.6,0,NA,"SSL",0,0,200,76
"scenarioB","X_24","strong",0.6,0,NA,"SSL",0,0,200,76
"scenarioB","X_25","strong",0.6,0,NA,"SSL",0,0,200,76
"scenarioB","X_1","strong",0.6,0.4,0.398511356334176,"LASSO",0,-0.4,200,76
"scenarioB","X_2","strong",0.6,-0.5,-0.602002809347206,"LASSO",-0.177269899146334,0.322730100853666,200,76
"scenarioB","X_3","weak",0.3,0.6,0.59767969470428,"LASSO",0.442391005718755,-0.157608994281245,200,76
"scenarioB","X_4","weak",0.3,0.75,0.8934077376054,"LASSO",0.622588051236063,-0.127411948763937,200,76
"scenarioB","X_5","indep",0,-0.8,-0.836932022180328,"LASSO",-0.588376133041404,0.211623866958596,200,76
"scenarioB","X_6","indep",0,0,NA,"LASSO",0,0,200,76
"scenarioB","X_7","indep",0,0,NA,"LASSO",0,0,200,76
"scenarioB","X_8","indep",0,0,NA,"LASSO",0,0,200,76
"scenarioB","X_9","indep",0,0,NA,"LASSO",0,0,200,76
"scenarioB","X_10","indep",0,0,NA,"LASSO",0,0,200,76
"scenarioB","X_11","indep",0,0,NA,"LASSO",0,0,200,76
"scenarioB","X_12","indep",0,0,NA,"LASSO",0,0,200,76
"scenarioB","X_13","indep",0,0,NA,"LASSO",0,0,200,76
"scenarioB","X_14","indep",0,0,NA,"LASSO",0,0,200,76
"scenarioB","X_15","indep",0,0,NA,"LASSO",0,0,200,76
"scenarioB","X_16","indep",0,0,NA,"LASSO",0,0,200,76
"scenarioB","X_17","indep",0,0,NA,"LASSO",0,0,200,76
"scenarioB","X_18","weak",0.3,0,NA,"LASSO",0,0,200,76
"scenarioB","X_19","weak",0.3,0,NA,"LASSO",0,0,200,76
"scenarioB","X_20","weak",0.3,0,NA,"LASSO",0.0308842063211525,0.0308842063211525,200,76
"scenarioB","X_21","weak",0.3,0,NA,"LASSO",0,0,200,76
"scenarioB","X_22","strong",0.6,0,NA,"LASSO",0,0,200,76
"scenarioB","X_23","strong",0.6,0,NA,"LASSO",0,0,200,76
"scenarioB","X_24","strong",0.6,0,NA,"LASSO",0,0,200,76
"scenarioB","X_25","strong",0.6,0,NA,"LASSO",0,0,200,76
"scenarioB","X_1","strong",0.6,0.4,0.420485613733295,"SSL",0.118362412918355,-0.281637587081645,200,77
"scenarioB","X_2","strong",0.6,-0.5,-0.632357834272165,"SSL",-0.627983374029686,-0.127983374029686,200,77
"scenarioB","X_3","weak",0.3,0.6,0.690781078486653,"SSL",0.60927124469429,0.00927124469429019,200,77
"scenarioB","X_4","weak",0.3,0.75,0.744836077496068,"SSL",0.750471823738637,0.000471823738636745,200,77
"scenarioB","X_5","indep",0,-0.8,-0.737816684433922,"SSL",-0.673314255763279,0.126685744236722,200,77
"scenarioB","X_6","indep",0,0,NA,"SSL",0.0992738909627091,0.0992738909627091,200,77
"scenarioB","X_7","indep",0,0,NA,"SSL",-0.128899877330462,-0.128899877330462,200,77
"scenarioB","X_8","indep",0,0,NA,"SSL",0,0,200,77
"scenarioB","X_9","indep",0,0,NA,"SSL",0,0,200,77
"scenarioB","X_10","indep",0,0,NA,"SSL",0,0,200,77
"scenarioB","X_11","indep",0,0,NA,"SSL",0,0,200,77
"scenarioB","X_12","indep",0,0,NA,"SSL",0.167254212712966,0.167254212712966,200,77
"scenarioB","X_13","indep",0,0,NA,"SSL",-0.150832723969774,-0.150832723969774,200,77
"scenarioB","X_14","indep",0,0,NA,"SSL",0,0,200,77
"scenarioB","X_15","indep",0,0,NA,"SSL",0.129743494087548,0.129743494087548,200,77
"scenarioB","X_16","indep",0,0,NA,"SSL",0,0,200,77
"scenarioB","X_17","indep",0,0,NA,"SSL",0,0,200,77
"scenarioB","X_18","weak",0.3,0,NA,"SSL",0.135202901721606,0.135202901721606,200,77
"scenarioB","X_19","weak",0.3,0,NA,"SSL",0,0,200,77
"scenarioB","X_20","weak",0.3,0,NA,"SSL",-0.140789061596781,-0.140789061596781,200,77
"scenarioB","X_21","weak",0.3,0,NA,"SSL",0,0,200,77
"scenarioB","X_22","strong",0.6,0,NA,"SSL",0.188591523773862,0.188591523773862,200,77
"scenarioB","X_23","strong",0.6,0,NA,"SSL",0.114933716754792,0.114933716754792,200,77
"scenarioB","X_24","strong",0.6,0,NA,"SSL",0,0,200,77
"scenarioB","X_25","strong",0.6,0,NA,"SSL",0,0,200,77
"scenarioB","X_1","strong",0.6,0.4,0.420485613733295,"LASSO",0,-0.4,200,77
"scenarioB","X_2","strong",0.6,-0.5,-0.632357834272165,"LASSO",-0.161686631780356,0.338313368219644,200,77
"scenarioB","X_3","weak",0.3,0.6,0.690781078486653,"LASSO",0.424478504876835,-0.175521495123165,200,77
"scenarioB","X_4","weak",0.3,0.75,0.744836077496068,"LASSO",0.472324900212532,-0.277675099787468,200,77
"scenarioB","X_5","indep",0,-0.8,-0.737816684433922,"LASSO",-0.476890148372389,0.323109851627611,200,77
"scenarioB","X_6","indep",0,0,NA,"LASSO",0,0,200,77
"scenarioB","X_7","indep",0,0,NA,"LASSO",0,0,200,77
"scenarioB","X_8","indep",0,0,NA,"LASSO",0,0,200,77
"scenarioB","X_9","indep",0,0,NA,"LASSO",0,0,200,77
"scenarioB","X_10","indep",0,0,NA,"LASSO",0,0,200,77
"scenarioB","X_11","indep",0,0,NA,"LASSO",0,0,200,77
"scenarioB","X_12","indep",0,0,NA,"LASSO",0,0,200,77
"scenarioB","X_13","indep",0,0,NA,"LASSO",-0.0273935761745486,-0.0273935761745486,200,77
"scenarioB","X_14","indep",0,0,NA,"LASSO",0,0,200,77
"scenarioB","X_15","indep",0,0,NA,"LASSO",0,0,200,77
"scenarioB","X_16","indep",0,0,NA,"LASSO",0,0,200,77
"scenarioB","X_17","indep",0,0,NA,"LASSO",0,0,200,77
"scenarioB","X_18","weak",0.3,0,NA,"LASSO",0,0,200,77
"scenarioB","X_19","weak",0.3,0,NA,"LASSO",0,0,200,77
"scenarioB","X_20","weak",0.3,0,NA,"LASSO",0,0,200,77
"scenarioB","X_21","weak",0.3,0,NA,"LASSO",0,0,200,77
"scenarioB","X_22","strong",0.6,0,NA,"LASSO",0,0,200,77
"scenarioB","X_23","strong",0.6,0,NA,"LASSO",0,0,200,77
"scenarioB","X_24","strong",0.6,0,NA,"LASSO",0,0,200,77
"scenarioB","X_25","strong",0.6,0,NA,"LASSO",0,0,200,77
"scenarioB","X_1","strong",0.6,0.4,0.355699205795354,"SSL",0,-0.4,200,78
"scenarioB","X_2","strong",0.6,-0.5,-0.302623672930666,"SSL",0,0.5,200,78
"scenarioB","X_3","weak",0.3,0.6,0.608526924113575,"SSL",0.523916693037754,-0.0760833069622459,200,78
"scenarioB","X_4","weak",0.3,0.75,0.640270134546042,"SSL",0.562096003937131,-0.187903996062869,200,78
"scenarioB","X_5","indep",0,-0.8,-0.794120793333665,"SSL",-0.692101314903926,0.107898685096074,200,78
"scenarioB","X_6","indep",0,0,NA,"SSL",0,0,200,78
"scenarioB","X_7","indep",0,0,NA,"SSL",0,0,200,78
"scenarioB","X_8","indep",0,0,NA,"SSL",0,0,200,78
"scenarioB","X_9","indep",0,0,NA,"SSL",0,0,200,78
"scenarioB","X_10","indep",0,0,NA,"SSL",0,0,200,78
"scenarioB","X_11","indep",0,0,NA,"SSL",0,0,200,78
"scenarioB","X_12","indep",0,0,NA,"SSL",0,0,200,78
"scenarioB","X_13","indep",0,0,NA,"SSL",0,0,200,78
"scenarioB","X_14","indep",0,0,NA,"SSL",0,0,200,78
"scenarioB","X_15","indep",0,0,NA,"SSL",0,0,200,78
"scenarioB","X_16","indep",0,0,NA,"SSL",0,0,200,78
"scenarioB","X_17","indep",0,0,NA,"SSL",0,0,200,78
"scenarioB","X_18","weak",0.3,0,NA,"SSL",0,0,200,78
"scenarioB","X_19","weak",0.3,0,NA,"SSL",0,0,200,78
"scenarioB","X_20","weak",0.3,0,NA,"SSL",0,0,200,78
"scenarioB","X_21","weak",0.3,0,NA,"SSL",0,0,200,78
"scenarioB","X_22","strong",0.6,0,NA,"SSL",0,0,200,78
"scenarioB","X_23","strong",0.6,0,NA,"SSL",0,0,200,78
"scenarioB","X_24","strong",0.6,0,NA,"SSL",0,0,200,78
"scenarioB","X_25","strong",0.6,0,NA,"SSL",0,0,200,78
"scenarioB","X_1","strong",0.6,0.4,0.355699205795354,"LASSO",0,-0.4,200,78
"scenarioB","X_2","strong",0.6,-0.5,-0.302623672930666,"LASSO",0,0.5,200,78
"scenarioB","X_3","weak",0.3,0.6,0.608526924113575,"LASSO",0.43664108242425,-0.16335891757575,200,78
"scenarioB","X_4","weak",0.3,0.75,0.640270134546042,"LASSO",0.490920765650115,-0.259079234349885,200,78
"scenarioB","X_5","indep",0,-0.8,-0.794120793333665,"LASSO",-0.556725563826627,0.243274436173373,200,78
"scenarioB","X_6","indep",0,0,NA,"LASSO",-0.0898937484006299,-0.0898937484006299,200,78
"scenarioB","X_7","indep",0,0,NA,"LASSO",0,0,200,78
"scenarioB","X_8","indep",0,0,NA,"LASSO",0,0,200,78
"scenarioB","X_9","indep",0,0,NA,"LASSO",0,0,200,78
"scenarioB","X_10","indep",0,0,NA,"LASSO",0,0,200,78
"scenarioB","X_11","indep",0,0,NA,"LASSO",0,0,200,78
"scenarioB","X_12","indep",0,0,NA,"LASSO",0,0,200,78
"scenarioB","X_13","indep",0,0,NA,"LASSO",0,0,200,78
"scenarioB","X_14","indep",0,0,NA,"LASSO",0,0,200,78
"scenarioB","X_15","indep",0,0,NA,"LASSO",0,0,200,78
"scenarioB","X_16","indep",0,0,NA,"LASSO",-0.027800327859086,-0.027800327859086,200,78
"scenarioB","X_17","indep",0,0,NA,"LASSO",0,0,200,78
"scenarioB","X_18","weak",0.3,0,NA,"LASSO",0,0,200,78
"scenarioB","X_19","weak",0.3,0,NA,"LASSO",0,0,200,78
"scenarioB","X_20","weak",0.3,0,NA,"LASSO",0,0,200,78
"scenarioB","X_21","weak",0.3,0,NA,"LASSO",0,0,200,78
"scenarioB","X_22","strong",0.6,0,NA,"LASSO",0,0,200,78
"scenarioB","X_23","strong",0.6,0,NA,"LASSO",0,0,200,78
"scenarioB","X_24","strong",0.6,0,NA,"LASSO",0,0,200,78
"scenarioB","X_25","strong",0.6,0,NA,"LASSO",0,0,200,78
"scenarioB","X_1","strong",0.6,0.4,0.381964097063794,"SSL",0.254024413026176,-0.145975586973824,200,79
"scenarioB","X_2","strong",0.6,-0.5,-0.490766269195301,"SSL",-0.313384759232891,0.186615240767109,200,79
"scenarioB","X_3","weak",0.3,0.6,0.635994809277939,"SSL",0.536428658950273,-0.0635713410497269,200,79
"scenarioB","X_4","weak",0.3,0.75,0.647783100504038,"SSL",0.585120018193848,-0.164879981806152,200,79
"scenarioB","X_5","indep",0,-0.8,-0.69092227433304,"SSL",-0.617054534560622,0.182945465439378,200,79
"scenarioB","X_6","indep",0,0,NA,"SSL",0,0,200,79
"scenarioB","X_7","indep",0,0,NA,"SSL",0,0,200,79
"scenarioB","X_8","indep",0,0,NA,"SSL",0,0,200,79
"scenarioB","X_9","indep",0,0,NA,"SSL",0,0,200,79
"scenarioB","X_10","indep",0,0,NA,"SSL",0,0,200,79
"scenarioB","X_11","indep",0,0,NA,"SSL",0,0,200,79
"scenarioB","X_12","indep",0,0,NA,"SSL",0,0,200,79
"scenarioB","X_13","indep",0,0,NA,"SSL",0,0,200,79
"scenarioB","X_14","indep",0,0,NA,"SSL",0,0,200,79
"scenarioB","X_15","indep",0,0,NA,"SSL",0,0,200,79
"scenarioB","X_16","indep",0,0,NA,"SSL",0,0,200,79
"scenarioB","X_17","indep",0,0,NA,"SSL",0,0,200,79
"scenarioB","X_18","weak",0.3,0,NA,"SSL",0,0,200,79
"scenarioB","X_19","weak",0.3,0,NA,"SSL",0.141982291964922,0.141982291964922,200,79
"scenarioB","X_20","weak",0.3,0,NA,"SSL",0,0,200,79
"scenarioB","X_21","weak",0.3,0,NA,"SSL",0,0,200,79
"scenarioB","X_22","strong",0.6,0,NA,"SSL",0,0,200,79
"scenarioB","X_23","strong",0.6,0,NA,"SSL",0,0,200,79
"scenarioB","X_24","strong",0.6,0,NA,"SSL",0,0,200,79
"scenarioB","X_25","strong",0.6,0,NA,"SSL",0,0,200,79
"scenarioB","X_1","strong",0.6,0.4,0.381964097063794,"LASSO",0.176144674199272,-0.223855325800728,200,79
"scenarioB","X_2","strong",0.6,-0.5,-0.490766269195301,"LASSO",-0.209370285676194,0.290629714323806,200,79
"scenarioB","X_3","weak",0.3,0.6,0.635994809277939,"LASSO",0.47595696503526,-0.12404303496474,200,79
"scenarioB","X_4","weak",0.3,0.75,0.647783100504038,"LASSO",0.540943553635399,-0.209056446364601,200,79
"scenarioB","X_5","indep",0,-0.8,-0.69092227433304,"LASSO",-0.554589075719878,0.245410924280122,200,79
"scenarioB","X_6","indep",0,0,NA,"LASSO",0,0,200,79
"scenarioB","X_7","indep",0,0,NA,"LASSO",-0.0608623974169888,-0.0608623974169888,200,79
"scenarioB","X_8","indep",0,0,NA,"LASSO",0,0,200,79
"scenarioB","X_9","indep",0,0,NA,"LASSO",0,0,200,79
"scenarioB","X_10","indep",0,0,NA,"LASSO",0,0,200,79
"scenarioB","X_11","indep",0,0,NA,"LASSO",0,0,200,79
"scenarioB","X_12","indep",0,0,NA,"LASSO",0.0568275827151575,0.0568275827151575,200,79
"scenarioB","X_13","indep",0,0,NA,"LASSO",0,0,200,79
"scenarioB","X_14","indep",0,0,NA,"LASSO",-0.0433093295987004,-0.0433093295987004,200,79
